config,seed,success,category,init_x,init_y,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase,residual_active
gate_y_pos_035,20065,False,place_xy_fail,0.5429245138522758,0.04271173090449238,0.07500258194394827,0.05992416369185238,0.048706768206769446,True,False,done,True
gate_y_pos_035,20066,True,success,0.5558623942326529,0.0332727871207476,0.018595407748733656,0.029892244556708913,0.11487422716744655,True,True,done,False
gate_y_pos_035,20067,True,success,0.5124215250085811,-0.026767981393239725,0.01154584946303779,0.0298922445779628,0.10372163072136975,True,True,done,False
gate_y_pos_035,20068,True,success,0.5172372432763073,-0.03763111825565094,0.013339094748246022,0.02989224457905948,0.11016329878331543,True,True,done,False
gate_y_pos_035,20069,True,success,0.5113528874757686,0.030222341809731695,0.0348434748054453,0.029892244579782457,0.09493537434463217,True,True,done,False
gate_y_pos_035,20070,True,success,0.5616471249977971,0.041081857669471845,0.03574139683248837,0.029892244579780458,0.10642503297103745,True,True,done,True
gate_y_pos_035,20071,True,success,0.5593709802781711,0.04454375219450981,0.03681561473792121,0.029892244579782457,0.10222520274299352,True,True,done,True
gate_y_pos_035,20072,True,success,0.5544957035349115,-0.003409606129831651,0.020062675109666132,0.02989224438743543,0.1167931607485897,True,True,done,False
gate_y_pos_035,20073,True,success,0.49369389346026843,0.042357650586650634,0.04910615631381619,0.02911499634842052,0.05113678150129064,True,True,done,True
gate_y_pos_035,20074,True,success,0.48939977234891646,-0.007006489287979565,0.01625299639588709,0.02989224439877236,0.10264201002304185,True,True,done,False
gate_y_pos_035,20075,True,success,0.5281918524577128,-0.005075952856633235,0.015334741643205054,0.02989224457967321,0.11198093558985378,True,True,done,False
gate_y_pos_035,20076,True,success,0.5562223120309182,-0.04649359283001519,0.02157241230620898,0.02989224457968831,0.1021462622457252,True,True,done,False
gate_y_pos_035,20077,False,pick_lift_fail,0.5219213446267054,0.059540306712907165,0.11657897264231809,0.019993168965998454,0.005531345052393721,False,False,move_release,True
gate_y_pos_035,20078,True,success,0.5672355819744764,0.043848163208958936,0.03724845984855471,0.029892244579782457,0.1052140425021173,True,True,done,True
gate_y_pos_035,20079,False,pick_lift_fail,0.5663061142661783,0.05496862022949886,0.13529904207397553,0.019993168965998454,0.0,False,False,move_preplace,True
gate_y_pos_035,20080,True,success,0.5628792025651642,-0.0020580437334934035,0.01987830680378224,0.0298922445794505,0.1110448885187747,True,True,done,False
gate_y_pos_035,20081,False,pick_lift_fail,0.5482172521949474,0.05608632567991667,0.10429847586175389,0.019993168965998454,0.011331396488793999,False,False,done,True
gate_y_pos_035,20082,True,success,0.5493232107943924,0.01506495400525052,0.015060616783430979,0.02989224457961237,0.11253731146947099,True,True,done,False
gate_y_pos_035,20083,True,success,0.5004310641053036,-0.04409798575485082,0.021024028817090083,0.02989224457938855,0.09905496040042339,True,True,done,False
gate_y_pos_035,20084,True,success,0.5686663818264457,-0.04552384687012393,0.027348995493165846,0.02975698611582911,0.11125808837839246,True,True,done,False
gate_y_pos_035,20085,True,success,0.4849958033817367,-0.04435656268794333,0.008252375999160953,0.029892244556768865,0.1053887211342841,True,True,done,False
gate_y_pos_035,20086,True,success,0.5417105400053828,-0.03532273492780067,0.014674762015753679,0.02989224457471651,0.1078606476865398,True,True,done,False
gate_y_pos_035,20087,True,success,0.5387209163633734,-0.0314180821838796,0.018655810706563254,0.029892244556244618,0.11227348428398076,True,True,done,False
gate_y_pos_035,20088,False,pick_lift_fail,0.4808570386065388,0.030553266564067327,0.11680066781266923,0.019928729680529056,0.002123224807063284,False,False,move_preplace,False
gate_y_pos_035,20089,True,success,0.5462887971476331,0.044814549741615896,0.037330716192549275,0.03561506235191625,0.0959479849685465,True,True,done,True
gate_y_pos_035,20090,True,success,0.48476475047788825,-0.004789069127400006,0.012938974325287168,0.029892244574840632,0.10428644367835971,True,True,done,False
gate_y_pos_035,20091,True,success,0.519801386710041,-0.05995391299001121,0.022409743631182293,0.029892244579748928,0.0980394349660565,True,True,done,False
gate_y_pos_035,20092,False,place_xy_fail,0.5354406483739776,0.05408107834566529,0.12366047246134047,0.019993168965998454,0.028711440418835776,True,False,done,True
gate_y_pos_035,20093,True,success,0.4849679904955954,-0.0481781026360115,0.015349661229247018,0.029892244575943083,0.10183450177654363,True,True,done,False
gate_y_pos_035,20094,False,place_xy_fail,0.4991182869562506,-0.04908410948247228,0.31287826960883164,0.019993168965998454,0.017084441449017218,True,False,move_preplace,False
gate_y_pos_035,20095,True,success,0.5505385165450053,-0.02899641467056993,0.031664117368543875,0.02989224451561534,0.11792097818930447,True,True,done,False
gate_y_pos_035,20096,False,place_xy_fail,0.517424751564311,0.040230686656249355,0.11402132916670393,0.019993168965998454,0.03880929202427441,True,False,done,True
gate_y_pos_035,20097,True,success,0.49751428771114087,0.023305635247300265,0.019795390512770888,0.029892244579718508,0.09931695687765618,True,True,done,False
gate_y_pos_035,20098,True,success,0.5578127320194205,-0.025231535464431618,0.021308352084010242,0.02989224452964967,0.11752679430985369,True,True,done,False
gate_y_pos_035,20099,False,place_xy_fail,0.5154129514528208,0.050595861516750586,0.11259634627735374,0.019993168965998454,0.038778235432027186,True,False,done,True
gate_y_pos_035,20100,True,success,0.5098449887736481,0.009292761205159442,0.009810378183181919,0.029892244576705362,0.10319399706627763,True,True,done,False
gate_y_pos_040,20001,False,pick_lift_fail,0.486226970803375,0.035360820362034036,0.10997321409804109,0.019993168965998454,0.001888031040485405,False,False,move_preplace,False
gate_y_pos_040,20002,True,success,0.5505745377918965,-0.05738409797493881,0.021857536979266234,0.029892244579792226,0.1068848105486182,True,True,done,False
gate_y_pos_040,20003,True,success,0.5112793740987902,-0.010426723930367088,0.014730016788511872,0.02989224456659323,0.10638773654982048,True,True,done,False
gate_y_pos_040,20004,False,pick_lift_fail,0.5387775185472695,0.016919749131488287,0.2981145866580401,0.019993168965998454,0.013700957730281127,False,False,move_release,False
gate_y_pos_040,20005,True,success,0.5145599115624737,-0.025034387981481273,0.011974430105097656,0.02989224457968076,0.10619949206643886,True,True,done,False
gate_y_pos_040,20006,True,success,0.4975161176560531,-0.05151234907797297,0.01532384541147935,0.029892244576144478,0.10880684055674528,True,True,done,False
gate_y_pos_040,20007,True,success,0.553579563569466,-0.034598744639487485,0.01647948359689847,0.02989224423666137,0.11313598717150186,True,True,done,False
gate_y_pos_040,20008,True,success,0.5631813414527421,0.0200303831571985,0.02245000289900437,0.02989224457971229,0.10981697806128854,True,True,done,False
gate_y_pos_040,20009,True,success,0.5114806110968011,-0.013607194573201514,0.011512293964183955,0.029892244574229343,0.11070823455788092,True,True,done,False
gate_y_pos_040,20010,True,success,0.5416882582579333,-0.04951968339696892,0.020258458370744973,0.029892244579760696,0.1036302297172722,True,True,done,False
gate_y_pos_040,20011,True,success,0.4879607240099943,-0.02648276548331414,0.01171525174067387,0.029892244577105043,0.10419910739785543,True,True,done,False
gate_y_pos_040,20012,True,success,0.4827787657672737,-0.01874352746872062,0.003675542841393252,0.029892244570228765,0.10158012994297705,True,True,done,False
gate_y_pos_040,20013,True,success,0.5524741676709732,0.03559140975267427,0.039433262134068524,0.029892244579780458,0.10188409668522969,True,True,done,False
