config,seed,success,category,init_x,init_y,final_x,final_y,final_z,frame_x,frame_y,frame_z,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase
base_no_residual,20040,True,success,0.5575023141181821,-0.0022291377679949337,0.4829267593093675,0.16768602731322685,1.0348922445790052,0.47,0.15,1.005,0.02190654396217091,0.0298922445790053,0.11407028174626288,True,True,done
base_no_residual,20041,False,pick_lift_fail,0.5609036899408797,0.04414055807859752,0.5698037766504556,0.039311848848834235,1.0249931689659983,0.47,0.15,1.005,0.1490391245242582,0.019993168965998454,4.918372434925544e-05,False,False,move_preplace
base_no_residual,20042,True,success,0.5489073035221895,-0.030360582020551367,0.4842161851776575,0.15324646972530856,1.0348922445797673,0.47,0.15,1.005,0.014582163305998024,0.029892244579767357,0.10676643716572554,True,True,done
base_no_residual,20043,True,success,0.5319144504624543,-0.008417087974580219,0.48362175536731644,0.15589556420198256,1.0348922445777335,0.47,0.15,1.005,0.014842839908410833,0.02989224457773365,0.11091319801998045,True,True,done
base_no_residual,20044,True,success,0.5309950838798909,-0.03231401313391622,0.48288594697072784,0.1619096783913651,1.0348922445725424,0.47,0.15,1.005,0.01754673954665538,0.02989224457254247,0.10598972032134446,True,True,done
base_no_residual,20045,True,success,0.4907573739237498,-0.035620240259842444,0.48178378063273025,0.14363165177771345,1.0348922441517119,0.47,0.15,1.005,0.013394526683709634,0.02989224415171199,0.0949353983836223,True,True,done
base_no_residual,20046,True,success,0.4998740576035798,-0.032697751389226655,0.4835540095172452,0.15625355468259935,1.034892244579647,0.47,0.15,1.005,0.014927093493437849,0.02989224457964701,0.10450626976286981,True,True,done
base_no_residual,20047,True,success,0.5165420146585685,-0.04759881254486414,0.4939359579208507,0.15162186100288863,1.0348922445793618,0.47,0.15,1.005,0.02399084230912762,0.029892244579361904,0.1058745809047621,True,True,done
base_no_residual,20048,False,place_xy_fail,0.5194601179241859,0.043981892457375264,0.5082258081015987,0.05327316824556035,1.0249931689659983,0.47,0.15,1.005,0.10400621320994204,0.019993168965998454,0.04012958998104832,True,False,done
base_no_residual,20049,True,success,0.49003267293158087,0.008460199608071123,0.47637572173832277,0.15490653271847335,1.0348922445425863,0.47,0.15,1.005,0.008045115971940452,0.029892244542586432,0.10452444404387662,True,True,done
base_no_residual,20050,True,success,0.5450508201012151,-0.043936609022992575,0.48131423335038376,0.1484024010846956,1.0348922445795659,0.47,0.15,1.005,0.01142646920973922,0.029892244579565963,0.10867896596776472,True,True,done
base_no_residual,20051,True,success,0.48909342936816597,-0.057688465598297906,0.48282247544652457,0.1521851885348097,1.0348922445778075,0.47,0.15,1.005,0.013007341215997599,0.029892244577807592,0.0991017439818862,True,True,done
base_no_residual,20052,True,success,0.5551540954187749,0.039787142933106985,0.48544787177983334,0.1580412910203821,1.0348922440153279,0.47,0.15,1.005,0.01741548459850171,0.029892244015327973,0.09608867774877705,True,True,done
base_no_residual,20053,False,pick_lift_fail,0.5594770483482779,-0.0542198958699726,0.5906835848722638,-0.0645886172057405,1.0249931689659983,0.47,0.15,1.005,0.24619667400656073,0.019993168965998454,0.0026888560900375502,False,False,move_release
base_no_residual,20054,False,pick_lift_fail,0.565557625210028,-0.015779712304258744,0.5904747677374043,-0.009189224492091037,1.0249931689659983,0.47,0.15,1.005,0.19963811974614182,0.019993168965998454,0.00016190537254590076,False,False,move_preplace
base_no_residual,20055,True,success,0.5059019120524358,-0.04842844649156187,0.4890807193143932,0.15161183213865373,1.0348922445792215,0.47,0.15,1.005,0.019148677562637446,0.029892244579221572,0.10550326897553597,True,True,done
base_no_residual,20056,True,success,0.517713063573271,0.007481800860586609,0.47924628003318054,0.16983757591859217,1.034892244563249,0.47,0.15,1.005,0.021886596646758526,0.029892244563249015,0.11198198356546096,True,True,done
base_no_residual,20057,True,success,0.5338153824812828,0.01019129973110472,0.4874581702650896,0.15036471004920307,1.0348922432650627,0.47,0.15,1.005,0.017461979338690353,0.02989224326506279,0.11402858333659105,True,True,done
base_no_residual,20058,False,place_xy_fail,0.5220224614032032,0.03761141033620296,0.5275005955690973,0.10117366701067047,1.0649283088333832,0.47,0.15,1.005,0.0754342712829241,0.05992830883338329,0.04839775987239947,True,False,done
base_no_residual,20059,True,success,0.502938576147163,-0.05687102287609666,0.4951870961061651,0.1354171901028155,1.034881356474644,0.47,0.15,1.005,0.029104091718495904,0.029881356474644072,0.09272703799093396,True,True,done
base_no_residual,20060,False,pick_lift_fail,0.5348368275911589,0.049802172764807785,0.5361188766899497,0.050805963445093215,1.0249931689659983,0.47,0.15,1.005,0.11921058150515398,0.019993168965998454,0.008510896466510598,False,False,done
base_no_residual,20061,True,success,0.5285683020699129,0.03124564584507172,0.49255935845987725,0.18310282057620902,1.034892244579712,0.47,0.15,1.005,0.040058973828867916,0.02989224457971207,0.09339461926051751,True,True,done
base_no_residual,20062,True,success,0.5116152993621578,-0.041503568543858387,0.48820714576063434,0.14385204588137435,1.0348922445743496,0.47,0.15,1.005,0.01921711467920489,0.02989224457434969,0.1043800633105394,True,True,done
base_no_residual,20063,True,success,0.5573234905028843,0.008544796418044828,0.4846039179440368,0.14438670916589136,1.0348922341092732,0.47,0.15,1.005,0.015645556982876913,0.02989223410927333,0.11440249710395589,True,True,done
base_no_residual,20064,True,success,0.510996886865738,-0.010385680601991201,0.4809762709446762,0.15659405922756203,1.0348922445794024,0.47,0.15,1.005,0.01280469214575422,0.029892244579402538,0.10876213690630898,True,True,done
base_no_residual,20065,True,success,0.5429245138522758,0.04271173090449238,0.48370340921499666,0.14616687428174474,1.034891930442973,0.47,0.15,1.005,0.014229415901069374,0.029891930442973003,0.11367914149627056,True,True,done
base_no_residual,20066,True,success,0.5558623942326529,0.0332727871207476,0.4883167858798553,0.1532069525056036,1.0348922445567088,0.47,0.15,1.005,0.018595407748733656,0.029892244556708913,0.11487422716744655,True,True,done
base_no_residual,20067,True,success,0.5124215250085811,-0.026767981393239725,0.48081000830169107,0.15405590438009817,1.0348922445779627,0.47,0.15,1.005,0.01154584946303779,0.0298922445779628,0.10372163072136975,True,True,done
base_no_residual,20068,True,success,0.5172372432763073,-0.03763111825565094,0.48331203920931937,0.1491508470148273,1.0348922445790594,0.47,0.15,1.005,0.013339094748246022,0.02989224457905948,0.11016329878331543,True,True,done
base_no_residual,20069,True,success,0.5113528874757686,0.030222341809731695,0.49223443331878264,0.17682718232521463,1.0348922445797823,0.47,0.15,1.005,0.0348434748054453,0.029892244579782457,0.09493537434463217,True,True,done
base_no_residual,20070,True,success,0.5616471249977971,0.041081857669471845,0.4922492522107526,0.1764750715092071,1.0348922445797823,0.47,0.15,1.005,0.034582634881618134,0.029892244579782457,0.10736179183869399,True,True,done
base_no_residual,20071,False,pick_lift_fail,0.5593709802781711,0.04454375219450981,0.5608943047120769,0.0426860451697,1.0249931689659983,0.47,0.15,1.005,0.1406344891213089,0.019993168965998454,0.0023339444017269617,False,False,move_preplace
base_no_residual,20072,True,success,0.5544957035349115,-0.003409606129831651,0.4893750022802241,0.14479229232796945,1.0348922443874353,0.47,0.15,1.005,0.020062675109666132,0.02989224438743543,0.1167931607485897,True,True,done
base_no_residual,20073,False,pick_lift_fail,0.49369389346026843,0.042357650586650634,0.5104687367081568,0.035550702171257366,1.024998589241094,0.47,0.15,1.005,0.12139341178270902,0.0199985892410941,0.006427210721642318,False,False,move_preplace
base_no_residual,20074,True,success,0.48939977234891646,-0.007006489287979565,0.48156912285183817,0.16141557218381075,1.0348922443987723,0.47,0.15,1.005,0.01625299639588709,0.02989224439877236,0.10264201002304185,True,True,done
base_no_residual,20075,True,success,0.5281918524577128,-0.005075952856633235,0.48045506301978075,0.16121810850884674,1.034892244579673,0.47,0.15,1.005,0.015334741643205054,0.02989224457967321,0.11198093558985378,True,True,done
